Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain,,,,,,,,,
ICRISAT,5/2/2001,41.0,26.6,57,22,7.7,0.0,11.0,12.0,23.3,7.4,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/3/2001,41.2,24.9,62,28,9.0,0.0,7.4,12.3,18.6,7.0,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/4/2001,41.0,27.2,65,24,10.5,0.0,10.7,12.8,23.5,8.3,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/5/2001,41.0,27.3,38,21,9.8,0.0,10.8,14.6,24.4,8.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/6/2001,42.3,24.7,43,18,8.6,0.0,11.1,14.6,24.8,8.3,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/7/2001,41.7,25.7,82,21,12.1,0.0,7.5,13.2,18.5,8.0,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/8/2001,41.2,28.9,33,24,10.8,0.0,8.7,14.2,21.3,8.6,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/9/2001,40.4,23.8,39,24,10.6,0.0,9.2,16.0,23.4,8.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/10/2001,40.8,24.4,41,25,11.0,0.0,11.1,16.4,24.7,8.8,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/11/2001,40.7,23.2,45,30,10.8,0.0,11.5,16.0,24.9,8.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/12/2001,41.5,23.6,43,28,11.4,0.0,11.0,15.8,25.2,9.0,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/13/2001,42.3,27.2,56,28,10.6,0.0,10.7,16.0,25.4,8.8,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/14/2001,41.7,26.5,60,24,12.4,0.0,11.4,17.1,24.6,9.2,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/15/2001,36.2,24.9,56,43,4.3,0.0,2.0,7.6,10.5,3.7,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/16/2001,40.2,23.4,68,41,9.5,0.0,10.4,13.5,23.4,7.3,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/17/2001,39.2,23.7,70,46,11.7,0.0,4.9,13.1,19.1,6.7,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/18/2001,38.4,23.7,64,46,7.5,0.0,6.1,11.2,18.1,5.7,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/19/2001,38.2,24.1,63,47,14.3,0.0,11.1,14.1,23.1,7.8,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/20/2001,38.4,24.8,68,51,7.3,0.0,8.2,13.2,22.8,6.3,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/21/2001,37.4,24.8,72,32,10.5,0.0,9.0,12.5,22.4,7.2,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/22/2001,37.2,25.4,75,50,7.8,0.0,7.8,11.2,21.6,6.0,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/23/2001,37.2,23.6,74,53,6.7,0.0,9.0,9.2,18.3,5.2,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/24/2001,38.2,25.2,78,54,14.3,0.0,11.9,14.3,25.9,7.6,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/25/2001,38.8,24.3,82,54,20.7,0.0,11.3,14.9,25.2,8.2,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/26/2001,38.2,23.7,53,58,16.4,0.0,11.2,15.2,25.5,8.1,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/27/2001,38.4,24.8,63,26,16.7,0.0,10.4,15.4,24.6,9.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/28/2001,37.8,25.5,63,27,14.8,0.0,10.5,14.5,23.2,8.7,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/29/2001,38.0,25.2,64,29,16.9,0.0,10.4,13.8,23.2,9.1,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/30/2001,38.6,24.7,64,29,17.7,0.0,9.8,15.6,23.7,9.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,5/31/2001,38.0,24.7,59,30,19.7,0.0,10.6,17.2,24.0,9.9,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,6/1/2001,37.2,26.4,61,39,12.9,0.0,6.9,13.0,21.1,7.5,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,6/2/2001,38.8,27.2,59,31,12.0,0.0,9.2,15.3,22.4,8.1,17.5084095,78.2723004,32.8,,,,,,,,,
ICRISAT,6/3/2001,36.8,22.7,80,37,12.3,1.0,5.4,10.2,17.5,6.5,17.5084095,78.2723004,33.8,,,,,,,,,
ICRISAT,6/4/2001,35.6,22.7,87,45,5.7,7.0,1.8,4.5,12.0,3.9,17.5084095,78.2723004,40.8,,,,,,,,,
ICRISAT,6/5/2001,34.2,21.8,87,43,5.1,33.4,2.8,6.0,14.7,4.1,17.5084095,78.2723004,74.2,,,,,,,,,
ICRISAT,6/6/2001,30.4,23.7,76,61,5.7,0.4,1.7,4.2,13.6,3.7,17.5084095,78.2723004,74.6,,,,,,,,,
ICRISAT,6/7/2001,35.2,23.4,90,44,6.8,0.8,7.4,7.6,19.8,5.3,17.5084095,78.2723004,75.4,,,,,,,,,
ICRISAT,6/8/2001,35.1,23.7,92,50,11.1,0.0,4.7,5.0,15.4,5.0,17.5084095,78.2723004,75.4,,,,,,,,,
ICRISAT,6/9/2001,32.2,22.4,82,52,7.7,24.6,1.9,6.6,12.0,3.9,17.5084095,78.2723004,100.0,,,,,,,,,
ICRISAT,6/10/2001,31.6,23.2,82,57,12.0,0.0,4.1,5.5,14.8,4.6,17.5084095,78.2723004,100.0,,,,,,,,,
ICRISAT,6/11/2001,33.4,22.4,95,54,13.2,3.2,4.1,6.0,13.2,4.5,17.5084095,78.2723004,103.2,,,,,,,,,
ICRISAT,6/12/2001,31.8,19.1,96,54,12.9,46.4,3.1,6.4,12.9,4.3,17.5084095,78.2723004,149.6,,,,,,,,,
ICRISAT,6/13/2001,27.2,22.8,88,81,14.5,1.0,0.0,2.7,6.6,2.2,17.5084095,78.2723004,150.6,,,,,,,,,
ICRISAT,6/14/2001,26.2,21.0,95,84,19.6,17.4,0.0,2.1,4.8,1.6,17.5084095,78.2723004,168.0,,,,,,,,,
ICRISAT,6/15/2001,25.4,21.7,87,84,19.3,1.3,0.0,2.6,5.5,2.0,17.5084095,78.2723004,169.3,,,,,,,,,
ICRISAT,6/16/2001,30.4,21.6,80,57,19.3,0.0,0.8,7.4,13.8,5.1,17.5084095,78.2723004,169.3,,,,,,,,,
ICRISAT,6/17/2001,33.2,21.7,79,62,23.1,0.0,6.0,11.3,19.7,6.2,17.5084095,78.2723004,169.3,,,,,,,,,
ICRISAT,6/18/2001,34.2,23.3,76,38,24.8,0.0,9.5,12.6,20.9,8.4,17.5084095,78.2723004,169.3,,,,,,,,,
ICRISAT,6/19/2001,32.8,21.7,81,49,17.2,0.0,5.6,7.8,15.2,5.7,17.5084095,78.2723004,169.3,,,,,,,,,
ICRISAT,6/20/2001,33.8,21.8,80,48,15.4,4.6,6.9,7.7,17.3,6.0,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/21/2001,32.8,22.0,82,53,17.2,0.0,5.8,7.6,16.3,5.7,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/22/2001,32.7,22.4,81,49,17.6,0.0,8.3,8.8,18.1,6.1,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/23/2001,34.1,22.4,76,45,18.3,0.0,9.7,10.0,21.9,7.3,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/24/2001,34.2,22.8,79,44,22.1,0.0,8.1,10.2,20.0,7.5,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/25/2001,35.3,23.6,77,41,13.8,0.0,5.1,10.0,18.3,6.5,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/26/2001,34.4,23.0,75,46,20.1,0.0,9.3,11.1,20.5,7.3,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/27/2001,34.2,22.7,82,45,17.3,0.0,4.6,9.8,19.1,6.7,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/28/2001,35.0,23.0,82,46,20.3,0.0,9.4,11.2,22.5,7.5,17.5084095,78.2723004,173.9,,,,,,,,,
ICRISAT,6/29/2001,33.0,22.8,81,64,15.7,0.5,6.4,7.6,16.5,5.1,17.5084095,78.2723004,174.4,,,,,,,,,
ICRISAT,6/30/2001,33.5,22.9,76,50,17.4,0.0,7.4,8.6,20.3,6.6,17.5084095,78.2723004,174.4,,,,,,,,,
ICRISAT,7/1/2001,32.4,22.4,82,50,15.0,0.0,1.2,8.2,13.6,5.2,17.5084095,78.2723004,174.4,,,,,,,,,
ICRISAT,7/2/2001,34.0,22.4,76,51,17.4,0.0,8.8,10.4,19.0,6.5,17.5084095,78.2723004,174.4,,,,,,,,,
ICRISAT,7/3/2001,34.6,22.4,76,41,15.3,0.4,7.3,9.7,20.2,6.9,17.5084095,78.2723004,174.8,,,,,,,,,
ICRISAT,7/4/2001,35.7,22.5,75,36,20.9,0.0,11.0,12.2,22.8,8.6,17.5084095,78.2723004,174.8,,,,,,,,,
ICRISAT,7/5/2001,33.5,22.6,78,41,21.3,0.0,6.5,10.3,17.2,7.1,17.5084095,78.2723004,174.8,,,,,,,,,
ICRISAT,7/6/2001,31.8,21.8,80,49,13.2,11.2,0.4,7.6,10.4,4.5,17.5084095,78.2723004,186.0,,,,,,,,,
ICRISAT,7/7/2001,29.3,22.6,79,62,14.7,0.0,0.0,4.5,7.9,3.6,17.5084095,78.2723004,186.0,,,,,,,,,
ICRISAT,7/8/2001,29.8,22.1,87,72,13.2,2.8,0.0,2.6,7.8,2.9,17.5084095,78.2723004,188.8,,,,,,,,,
ICRISAT,7/9/2001,30.7,21.4,85,65,13.9,14.0,0.2,4.2,9.6,3.6,17.5084095,78.2723004,202.8,,,,,,,,,
ICRISAT,7/10/2001,28.4,21.9,80,71,19.3,0.9,0.3,4.7,9.3,3.6,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/11/2001,31.6,22.3,79,49,19.8,0.0,4.8,8.0,16.3,6.1,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/12/2001,29.6,21.8,79,54,15.3,0.0,0.0,10.0,10.9,4.4,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/13/2001,32.3,21.7,79,45,15.6,0.0,7.8,11.3,20.4,6.4,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/14/2001,33.0,22.6,73,39,17.5,0.0,9.7,10.2,22.3,7.4,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/15/2001,34.0,22.6,73,37,18.2,0.0,7.9,11.0,22.9,7.9,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/16/2001,31.0,23.2,70,50,19.9,0.0,0.6,9.2,13.4,5.9,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/17/2001,27.2,22.6,73,61,14.0,0.0,0.0,4.1,4.7,3.0,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/18/2001,29.2,22.6,73,52,19.6,0.0,0.0,6.2,8.3,4.8,17.5084095,78.2723004,203.7,,,,,,,,,
ICRISAT,7/19/2001,30.0,20.9,90,54,13.7,6.9,0.8,4.9,10.1,3.9,17.5084095,78.2723004,210.6,,,,,,,,,
ICRISAT,7/20/2001,30.6,21.4,90,56,12.7,0.0,4.5,5.4,16.6,4.7,17.5084095,78.2723004,210.6,,,,,,,,,
ICRISAT,7/21/2001,32.2,21.6,90,53,12.3,0.0,9.1,7.4,20.5,5.5,17.5084095,78.2723004,210.6,,,,,,,,,
ICRISAT,7/22/2001,32.7,22.6,77,47,14.8,0.0,7.1,8.3,18.8,6.1,17.5084095,78.2723004,210.6,,,,,,,,,
ICRISAT,7/23/2001,32.6,21.8,79,47,12.7,0.0,6.3,7.6,17.2,5.6,17.5084095,78.2723004,210.6,,,,,,,,,
ICRISAT,7/24/2001,32.8,23.2,79,48,11.0,0.4,8.1,6.4,17.2,5.3,17.5084095,78.2723004,211.0,,,,,,,,,
ICRISAT,7/25/2001,31.4,21.8,90,52,10.8,2.0,0.6,4.8,10.6,3.9,17.5084095,78.2723004,213.0,,,,,,,,,
ICRISAT,7/26/2001,33.2,21.4,97,50,9.0,2.4,8.1,6.7,21.3,5.3,17.5084095,78.2723004,215.4,,,,,,,,,
ICRISAT,7/27/2001,29.3,21.5,90,64,5.9,0.0,1.6,3.2,10.8,2.9,17.5084095,78.2723004,215.4,,,,,,,,,
ICRISAT,7/28/2001,31.8,22.5,88,57,7.3,0.0,6.1,5.6,17.2,4.4,17.5084095,78.2723004,215.4,,,,,,,,,
ICRISAT,7/29/2001,32.8,21.8,93,56,8.3,64.8,5.8,6.8,15.4,4.2,17.5084095,78.2723004,280.2,,,,,,,,,
ICRISAT,7/30/2001,28.8,21.2,90,66,7.7,0.0,1.1,3.8,12.7,3.3,17.5084095,78.2723004,280.2,,,,,,,,,
ICRISAT,7/31/2001,31.2,22.5,89,57,7.0,0.0,7.3,6.0,22.3,5.1,17.5084095,78.2723004,280.2,,,,,,,,,
ICRISAT,8/1/2001,30.9,22.3,92,65,6.1,0.0,2.9,4.0,14.7,3.6,17.5084095,78.2723004,280.2,,,,,,,,,
ICRISAT,8/2/2001,31.2,21.9,88,70,8.9,0.0,4.3,4.0,13.7,3.6,17.5084095,78.2723004,280.2,,,,,,,,,
ICRISAT,8/3/2001,29.8,20.5,98,67,8.5,37.3,5.3,5.9,14.2,3.5,17.5084095,78.2723004,317.5,,,,,,,,,
ICRISAT,8/4/2001,24.4,20.2,96,90,10.0,14.3,0.0,1.9,5.0,1.2,17.5084095,78.2723004,331.8,,,,,,,,,
ICRISAT,8/5/2001,27.4,20.9,91,82,11.8,42.1,1.9,5.1,10.6,2.6,17.5084095,78.2723004,373.9,,,,,,,,,
ICRISAT,8/6/2001,26.8,20.8,86,81,14.3,1.3,0.9,2.7,9.4,2.7,17.5084095,78.2723004,375.2,,,,,,,,,
ICRISAT,8/7/2001,24.0,20.0,98,98,10.8,21.1,0.0,1.1,3.9,0.7,17.5084095,78.2723004,396.3,,,,,,,,,
ICRISAT,8/8/2001,25.9,20.7,95,82,9.4,0.3,0.0,2.4,7.7,2.0,17.5084095,78.2723004,396.6,,,,,,,,,
ICRISAT,8/9/2001,29.2,21.3,93,70,9.5,14.2,2.9,2.4,12.3,3.2,17.5084095,78.2723004,410.8,,,,,,,,,
ICRISAT,8/10/2001,28.7,21.0,97,81,11.5,12.8,2.8,4.0,14.4,3.1,17.5084095,78.2723004,423.6,,,,,,,,,
ICRISAT,8/11/2001,28.8,21.6,95,74,9.6,3.6,3.4,3.4,14.8,3.4,17.5084095,78.2723004,427.2,,,,,,,,,
ICRISAT,8/12/2001,28.5,21.4,93,71,10.4,4.5,0.6,2.8,11.3,3.1,17.5084095,78.2723004,431.7,,,,,,,,,
ICRISAT,8/13/2001,29.4,21.4,88,71,10.8,0.0,3.1,4.1,14.0,3.6,17.5084095,78.2723004,431.7,,,,,,,,,
ICRISAT,8/14/2001,28.2,21.2,97,68,10.3,3.8,0.1,3.1,12.0,3.1,17.5084095,78.2723004,435.5,,,,,,,,,
ICRISAT,8/15/2001,25.8,21.3,91,81,12.0,16.6,0.0,1.6,6.2,1.9,17.5084095,78.2723004,452.1,,,,,,,,,
ICRISAT,8/16/2001,28.4,21.3,90,74,15.2,0.2,2.8,3.8,12.4,3.4,17.5084095,78.2723004,452.3,,,,,,,,,
ICRISAT,8/17/2001,30.0,21.0,88,71,15.7,0.0,5.4,5.4,15.5,4.1,17.5084095,78.2723004,452.3,,,,,,,,,
ICRISAT,8/18/2001,28.8,20.7,88,70,13.4,2.5,4.7,3.7,12.0,3.5,17.5084095,78.2723004,454.8,,,,,,,,,
ICRISAT,8/19/2001,30.4,21.2,85,61,13.4,0.0,8.9,5.8,19.4,5.0,17.5084095,78.2723004,454.8,,,,,,,,,
ICRISAT,8/20/2001,27.8,20.3,93,66,12.3,2.4,2.4,4.2,13.1,3.5,17.5084095,78.2723004,457.2,,,,,,,,,
ICRISAT,8/21/2001,24.7,20.7,91,67,14.2,0.0,0.0,2.7,8.4,2.8,17.5084095,78.2723004,457.2,,,,,,,,,
ICRISAT,8/22/2001,27.3,21.3,88,81,12.8,3.3,0.3,3.7,11.4,2.9,17.5084095,78.2723004,460.5,,,,,,,,,
ICRISAT,8/23/2001,28.7,21.0,93,66,12.8,0.0,2.9,4.2,13.6,3.7,17.5084095,78.2723004,460.5,,,,,,,,,
ICRISAT,8/24/2001,30.0,22.3,92,61,11.7,0.4,9.2,6.0,22.5,5.1,17.5084095,78.2723004,460.9,,,,,,,,,
ICRISAT,8/25/2001,29.2,21.3,90,70,8.4,0.4,1.5,3.8,13.7,3.4,17.5084095,78.2723004,461.3,,,,,,,,,
ICRISAT,8/26/2001,30.1,21.7,85,61,8.3,0.0,2.0,5.1,13.8,3.8,17.5084095,78.2723004,461.3,,,,,,,,,
ICRISAT,8/27/2001,32.5,22.4,84,57,10.7,0.0,10.2,6.0,22.0,5.5,17.5084095,78.2723004,461.3,,,,,,,,,
ICRISAT,8/28/2001,30.2,22.1,85,60,10.6,0.0,10.0,5.6,19.5,4.8,17.5084095,78.2723004,461.3,,,,,,,,,
ICRISAT,8/29/2001,29.4,20.7,82,67,11.5,1.4,3.3,4.9,13.3,3.8,17.5084095,78.2723004,462.7,,,,,,,,,
ICRISAT,8/30/2001,31.7,20.8,82,51,12.2,0.0,10.0,6.9,23.4,5.9,17.5084095,78.2723004,462.7,,,,,,,,,
ICRISAT,8/31/2001,30.2,21.0,80,55,10.9,0.0,4.8,6.6,16.9,4.7,17.5084095,78.2723004,462.7,,,,,,,,,
ICRISAT,9/1/2001,29.9,20.8,90,53,10.0,0.5,5.5,5.5,16.7,4.4,17.5084095,78.2723004,463.2,,,,,,,,,
ICRISAT,9/2/2001,30.8,20.6,88,51,5.9,0.0,5.8,5.8,19.1,4.5,17.5084095,78.2723004,463.2,,,,,,,,,
ICRISAT,9/3/2001,30.4,21.7,92,88,5.4,12.0,3.8,3.8,13.5,2.9,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/4/2001,30.6,21.9,92,64,8.5,0.0,8.2,5.7,22.0,4.8,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/5/2001,26.4,21.2,93,80,6.9,0.0,0.2,2.4,8.3,2.1,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/6/2001,27.0,21.2,93,79,7.5,0.0,0.6,2.7,9.4,2.4,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/7/2001,29.4,20.7,90,60,5.9,0.0,4.4,4.0,15.5,3.7,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/8/2001,32.0,20.4,91,54,5.4,0.0,7.7,6.0,22.7,4.9,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/9/2001,32.6,20.7,88,53,4.2,0.0,6.7,4.8,20.9,4.6,17.5084095,78.2723004,475.2,,,,,,,,,
ICRISAT,9/10/2001,32.6,20.7,90,51,6.1,17.4,8.9,6.4,20.0,4.7,17.5084095,78.2723004,492.6,,,,,,,,,
ICRISAT,9/11/2001,31.8,21.7,92,56,6.0,0.0,9.5,5.4,19.7,4.5,17.5084095,78.2723004,492.6,,,,,,,,,
ICRISAT,9/12/2001,31.1,22.0,87,60,5.4,3.0,4.5,2.6,16.0,3.8,17.5084095,78.2723004,495.6,,,,,,,,,
ICRISAT,9/13/2001,29.2,20.5,95,82,5.1,0.0,3.6,3.5,12.6,2.8,17.5084095,78.2723004,495.6,,,,,,,,,
ICRISAT,9/14/2001,31.7,21.1,92,59,2.4,0.0,3.3,3.3,16.1,3.5,17.5084095,78.2723004,495.6,,,,,,,,,
ICRISAT,9/15/2001,33.1,21.5,92,50,3.6,0.0,6.9,4.3,19.1,4.3,17.5084095,78.2723004,495.6,,,,,,,,,
ICRISAT,9/16/2001,29.4,21.2,97,73,6.3,0.0,2.6,3.2,12.9,3.0,17.5084095,78.2723004,495.6,,,,,,,,,
ICRISAT,9/17/2001,31.4,22.5,88,69,2.4,2.4,5.2,2.5,14.5,3.2,17.5084095,78.2723004,498.0,,,,,,,,,
ICRISAT,9/18/2001,32.0,21.2,93,53,6.0,0.0,8.1,5.2,20.8,4.7,17.5084095,78.2723004,498.0,,,,,,,,,
ICRISAT,9/19/2001,30.7,20.7,96,84,2.8,10.6,1.7,3.6,9.5,2.2,17.5084095,78.2723004,508.6,,,,,,,,,
ICRISAT,9/20/2001,30.7,21.4,97,59,2.5,0.0,4.8,2.4,15.7,3.4,17.5084095,78.2723004,508.6,,,,,,,,,
ICRISAT,9/21/2001,27.7,20.7,93,87,2.2,7.8,1.4,2.4,7.5,1.7,17.5084095,78.2723004,516.4,,,,,,,,,
ICRISAT,9/22/2001,29.8,21.2,90,65,2.6,0.2,4.8,3.0,12.4,2.8,17.5084095,78.2723004,516.6,,,,,,,,,
ICRISAT,9/23/2001,31.2,20.2,95,57,1.8,0.0,7.1,3.0,18.3,3.7,17.5084095,78.2723004,516.6,,,,,,,,,
ICRISAT,9/24/2001,32.2,21.0,95,48,3.4,0.0,10.0,5.0,22.3,4.6,17.5084095,78.2723004,516.6,,,,,,,,,
ICRISAT,9/25/2001,32.7,21.2,92,45,2.7,0.0,9.8,6.0,22.6,4.6,17.5084095,78.2723004,516.6,,,,,,,,,
ICRISAT,9/26/2001,31.7,20.4,98,52,6.2,12.0,8.6,4.9,17.9,4.2,17.5084095,78.2723004,528.6,,,,,,,,,
ICRISAT,9/27/2001,29.7,20.5,97,71,6.4,0.0,7.0,4.1,19.0,3.9,17.5084095,78.2723004,528.6,,,,,,,,,
ICRISAT,9/28/2001,28.7,19.9,98,78,5.0,16.5,1.4,3.1,10.2,2.4,17.5084095,78.2723004,545.1,,,,,,,,,
ICRISAT,9/29/2001,30.7,21.0,95,64,4.4,1.9,6.1,3.7,15.7,3.5,17.5084095,78.2723004,547.0,,,,,,,,,
ICRISAT,9/30/2001,29.6,21.2,95,71,5.0,9.7,4.6,2.6,12.5,2.9,17.5084095,78.2723004,556.7,,,,,,,,,
ICRISAT,10/1/2001,24.4,20.1,96,97,5.4,64.6,0.0,1.6,2.1,0.5,17.5084095,78.2723004,621.3,,,,,,,,,
ICRISAT,10/2/2001,27.4,21.4,95,90,10.2,2.0,1.7,1.5,7.7,1.8,17.5084095,78.2723004,623.3,,,,,,,,,
ICRISAT,10/3/2001,29.1,21.3,88,72,7.5,2.2,1.5,2.2,8.8,2.6,17.5084095,78.2723004,625.5,,,,,,,,,
ICRISAT,10/4/2001,28.6,20.9,91,71,6.2,0.0,3.3,2.8,12.7,3.0,17.5084095,78.2723004,625.5,,,,,,,,,
ICRISAT,10/5/2001,30.4,21.4,97,65,5.0,0.0,8.3,3.7,18.2,3.9,17.5084095,78.2723004,625.5,,,,,,,,,
ICRISAT,10/6/2001,30.2,21.5,97,66,6.3,5.4,6.7,4.4,16.6,3.7,17.5084095,78.2723004,630.9,,,,,,,,,
ICRISAT,10/7/2001,26.0,21.4,97,86,5.1,17.8,0.0,1.8,5.6,1.4,17.5084095,78.2723004,648.7,,,,,,,,,
ICRISAT,10/8/2001,27.6,21.8,93,80,11.3,8.0,2.0,2.8,9.1,2.4,17.5084095,78.2723004,656.7,,,,,,,,,
ICRISAT,10/9/2001,28.8,21.4,93,74,9.1,0.2,3.1,2.7,11.4,2.9,17.5084095,78.2723004,656.9,,,,,,,,,
ICRISAT,10/10/2001,30.3,21.0,95,60,5.2,0.0,8.2,3.3,16.0,3.6,17.5084095,78.2723004,656.9,,,,,,,,,
ICRISAT,10/11/2001,31.8,20.8,95,59,4.5,5.6,9.5,5.1,21.5,4.4,17.5084095,78.2723004,662.5,,,,,,,,,
ICRISAT,10/12/2001,28.4,21.0,98,82,3.3,0.0,3.5,3.2,14.4,2.9,17.5084095,78.2723004,662.5,,,,,,,,,
ICRISAT,10/13/2001,30.0,20.9,97,59,2.7,0.0,9.1,4.0,20.0,3.9,17.5084095,78.2723004,662.5,,,,,,,,,
ICRISAT,10/14/2001,30.4,20.7,98,60,3.2,0.7,6.6,3.3,14.5,3.1,17.5084095,78.2723004,663.2,,,,,,,,,
ICRISAT,10/15/2001,31.2,20.8,98,61,3.7,0.0,8.9,4.5,17.7,3.7,17.5084095,78.2723004,663.2,,,,,,,,,
ICRISAT,10/16/2001,31.0,18.7,91,53,5.0,0.0,7.7,3.1,16.7,3.8,17.5084095,78.2723004,663.2,,,,,,,,,
ICRISAT,10/17/2001,30.4,20.0,98,44,6.6,15.6,4.3,4.6,13.5,3.6,17.5084095,78.2723004,678.8,,,,,,,,,
ICRISAT,10/18/2001,28.2,21.7,93,70,5.8,4.7,5.4,4.0,12.5,2.9,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/19/2001,28.2,20.1,97,71,4.6,0.0,4.6,2.6,12.8,2.8,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/20/2001,29.2,20.4,98,69,2.9,0.0,7.1,2.8,13.1,2.8,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/21/2001,31.2,15.7,91,56,2.1,0.0,8.4,4.8,15.1,3.0,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/22/2001,30.0,15.2,89,36,2.9,0.0,10.3,5.3,21.3,3.9,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/23/2001,30.4,14.2,92,36,2.1,0.0,10.2,5.0,20.3,3.6,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/24/2001,30.1,15.2,94,38,2.1,0.0,10.1,4.5,19.9,3.6,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/25/2001,30.2,15.5,92,46,2.1,0.0,9.2,4.5,18.5,3.4,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/26/2001,30.4,14.4,88,43,2.2,0.0,10.3,4.3,20.4,3.6,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/27/2001,30.6,13.4,79,32,3.1,0.0,10.8,5.5,20.6,3.9,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/28/2001,31.2,13.5,86,29,4.4,0.0,10.5,5.2,20.5,4.2,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/29/2001,31.4,13.8,81,28,2.2,0.0,10.5,4.6,19.5,3.6,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/30/2001,31.4,15.0,90,29,2.0,0.0,10.1,4.2,19.3,3.5,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,10/31/2001,30.4,15.0,87,38,2.0,0.0,10.6,4.8,19.0,3.4,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,11/1/2001,30.6,17.3,87,47,2.3,0.0,8.2,3.4,16.1,3.2,17.5084095,78.2723004,683.5,,,,,,,,,
ICRISAT,11/2/2001,30.6,16.2,96,51,1.8,0.0,6.9,3.6,14.3,2.8,17.5084095,78.2723004,683.5,,,,,,,,,
